enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
28923,5,0.92,1,0,2,0,5,8,3,5,0,48,0.0
12833,46,0.91,1,0,2,0,1,21,1,5,0,10,0.0
13724,12,0.926,1,1,0,1,5,19,4,4,1,2,0.0
24075,60,0.624,1,0,0,0,5,16,4,5,2,56,1.0
3174,46,0.91,1,0,2,1,5,19,0,3,1,324,0.0
9759,90,0.855,0,0,0,0,5,11,7,0,0,49,0.0
5028,5,0.92,1,0,2,0,5,21,0,5,4,98,0.0
25245,60,0.624,1,0,2,0,5,3,4,5,0,6,0.0
10547,60,0.624,0,1,1,0,5,15,4,5,0,32,0.0
30087,60,0.624,1,0,0,0,5,0,2,5,0,58,1.0
25201,1,0.895,1,1,0,0,5,16,0,5,1,73,0.0
27210,5,0.92,1,0,2,1,5,21,1,5,0,21,0.0
5231,61,0.899,1,0,0,1,5,4,5,1,0,20,0.0
13797,5,0.92,1,0,2,0,5,15,0,5,0,56,0.0
24828,5,0.92,1,1,2,0,5,21,6,4,4,6,0.0
25254,60,0.624,0,0,0,0,5,11,0,5,0,4,1.0
7843,98,0.939,1,0,2,0,5,4,3,5,0,54,1.0
20208,5,0.92,1,0,2,0,5,17,1,5,0,57,0.0
31032,12,0.926,1,0,1,1,1,21,2,5,2,1,0.0
31960,46,0.91,1,0,2,1,4,15,2,4,0,50,0.0
30247,47,0.92,1,0,2,0,5,4,5,5,4,10,0.0
19036,46,0.91,0,0,2,0,5,0,5,5,0,46,0.0
8059,86,0.913,1,0,1,0,5,17,1,5,0,18,0.0
3272,6,0.924,1,0,2,0,5,21,1,5,4,39,0.0
10484,5,0.92,0,0,2,0,5,21,6,5,0,15,0.0
21640,1,0.895,1,0,2,0,5,19,0,5,0,89,0.0
32986,57,0.682,1,0,2,0,5,16,1,5,0,45,0.0
7538,78,0.762,1,1,2,1,5,1,6,4,0,122,0.0
19084,94,0.884,1,0,2,0,5,15,0,1,0,87,0.0
15499,12,0.926,1,0,2,0,4,10,7,1,0,130,0.0
31670,5,0.92,1,0,2,0,2,21,3,5,0,20,0.0
111,5,0.92,1,0,2,0,5,17,2,5,2,25,0.0
20393,11,0.55,1,0,1,0,3,16,5,5,0,23,1.0
18592,12,0.926,1,0,1,0,5,1,3,5,5,44,0.0
22583,60,0.624,1,0,2,0,5,1,3,5,1,9,1.0
28704,29,0.897,1,0,2,1,5,4,3,5,5,73,0.0
24001,99,0.698,1,0,2,0,5,21,2,5,4,54,0.0
3480,5,0.92,0,0,2,1,2,15,3,4,0,21,0.0
21427,12,0.926,1,0,2,0,5,18,4,5,1,242,0.0
11959,65,0.848,1,0,2,1,5,6,1,5,0,19,0.0
20994,29,0.897,1,0,2,1,5,15,3,5,2,162,0.0
3514,46,0.91,0,0,2,0,5,19,3,5,0,8,0.0
33125,5,0.92,1,0,2,0,5,2,0,1,0,24,0.0
7831,14,0.743,1,0,2,0,5,19,1,4,2,51,0.0
1951,97,0.579,1,1,2,1,5,15,4,2,0,89,1.0
872,5,0.92,1,0,2,0,5,5,1,5,0,18,0.0
24657,34,0.727,1,0,2,0,5,11,4,5,0,42,0.0
28196,12,0.926,1,1,0,1,5,4,3,5,0,51,0.0
19312,5,0.92,1,0,2,0,5,10,5,5,4,46,0.0
30845,60,0.624,1,0,2,1,5,18,4,5,1,102,1.0
19212,5,0.92,1,0,2,0,5,1,6,5,0,118,0.0
30279,47,0.92,1,0,2,0,5,15,4,5,0,42,0.0
25742,12,0.926,1,0,2,0,2,21,7,5,4,14,0.0
14179,5,0.92,1,0,2,0,5,19,6,4,1,78,1.0
11772,4,0.804,1,0,2,1,5,2,2,5,0,15,1.0
4580,60,0.624,1,0,2,1,5,19,0,0,0,79,1.0
15495,12,0.926,1,0,2,1,5,1,2,5,0,62,0.0
16616,12,0.926,1,0,2,1,5,2,1,1,0,82,0.0
16221,4,0.804,1,0,2,1,5,21,5,5,4,168,0.0
24692,34,0.727,1,0,0,0,5,15,2,5,0,48,0.0
32011,5,0.92,1,0,2,0,5,4,3,5,1,84,0.0
20674,113,0.925,1,1,2,1,5,21,4,5,4,116,0.0
7934,4,0.804,1,1,2,0,5,13,1,5,0,76,0.0
30625,97,0.579,1,0,0,0,3,11,4,5,0,4,1.0
4233,5,0.92,1,0,2,0,5,21,4,5,1,50,0.0
3988,5,0.92,1,0,2,0,5,21,2,5,0,72,0.0
24186,60,0.624,1,0,2,0,5,0,2,2,5,128,1.0
11455,60,0.624,1,0,2,0,5,4,3,5,2,53,1.0
1875,60,0.624,1,0,2,1,1,7,7,5,0,30,1.0
17951,90,0.855,1,0,2,1,5,6,5,5,5,334,0.0
12562,35,0.74,1,0,0,0,5,16,0,1,1,136,1.0
5783,89,0.802,1,0,2,1,5,9,1,5,1,50,0.0
1932,6,0.924,1,0,2,0,5,15,1,5,0,126,0.0
2407,46,0.91,1,0,2,0,5,1,3,5,0,20,0.0
20394,60,0.624,1,0,2,0,5,8,1,5,2,42,0.0
26316,60,0.624,1,0,2,1,5,5,6,5,0,87,1.0
25527,105,0.923,1,0,2,1,5,21,1,5,0,26,0.0
8704,5,0.92,1,0,2,0,5,21,3,5,2,54,0.0
11110,89,0.802,1,0,2,1,5,2,5,5,0,20,0.0
3724,5,0.92,1,0,2,0,5,21,2,5,4,70,0.0
22898,12,0.926,1,0,2,1,5,8,1,5,4,19,0.0
27839,86,0.913,1,0,2,0,5,2,4,5,1,62,0.0
8194,90,0.855,1,0,2,1,5,18,4,5,1,24,0.0
914,46,0.91,1,0,2,0,5,18,1,5,4,87,0.0
19506,12,0.926,1,0,0,1,5,2,6,4,0,22,0.0
1766,5,0.92,1,0,2,0,5,10,3,5,4,294,0.0
5638,109,0.698,1,1,2,1,5,4,4,5,5,131,0.0
20190,89,0.802,1,1,2,2,5,1,1,4,4,73,0.0
19308,98,0.939,1,0,2,0,5,21,7,5,1,65,0.0
30140,60,0.624,1,0,2,0,5,15,4,5,0,7,1.0
18624,60,0.624,1,0,0,0,5,1,6,5,0,286,1.0
7744,77,0.89,1,0,1,0,5,17,4,0,0,31,0.0
2200,60,0.624,1,0,2,0,5,13,4,5,1,88,0.0
31088,60,0.624,1,1,2,0,5,0,7,0,0,7,0.0
13401,89,0.802,1,0,1,0,5,16,2,5,0,141,0.0
19440,11,0.55,1,0,1,0,5,11,4,5,0,97,1.0
19628,37,0.555,1,0,2,0,5,18,7,0,5,12,0.0
31846,5,0.92,0,1,0,0,5,17,3,5,0,22,0.0
2288,86,0.913,0,0,2,1,5,4,4,5,1,72,1.0
1359,5,0.92,1,0,2,1,5,21,0,1,1,308,0.0
7984,89,0.802,1,0,2,0,5,1,1,5,5,42,0.0
14256,5,0.92,1,1,1,0,5,11,0,5,0,52,0.0
9869,12,0.926,1,0,2,0,5,18,4,1,1,53,0.0
30778,5,0.92,1,0,2,0,5,21,4,5,3,28,0.0
11989,29,0.897,1,0,2,1,5,21,6,5,4,43,0.0
6973,105,0.923,1,1,2,1,5,10,5,5,4,31,0.0
23744,113,0.925,1,0,2,0,5,21,0,5,4,102,0.0
31350,46,0.91,1,0,2,0,3,21,3,5,0,77,0.0
19940,93,0.698,1,0,0,0,5,19,4,5,4,20,0.0
6075,5,0.92,1,0,2,0,5,6,1,5,2,50,0.0
22011,45,0.843,1,0,2,1,5,6,7,5,4,59,0.0
16259,49,0.903,1,0,2,0,5,3,7,2,2,54,1.0
4861,55,0.512,1,0,2,0,5,4,4,5,0,51,1.0
30599,5,0.92,1,0,2,0,4,9,4,5,3,45,0.0
32993,46,0.91,1,0,2,1,5,9,4,2,4,52,0.0
17410,62,0.698,1,0,2,1,5,19,1,5,1,48,0.0
10972,5,0.92,1,0,2,1,5,9,3,5,2,57,0.0
13169,2,0.887,0,0,2,0,5,3,0,5,0,100,0.0
411,5,0.92,1,0,2,0,0,21,5,5,4,25,0.0
17473,60,0.624,1,0,2,0,5,7,2,5,1,96,0.0
26952,46,0.91,1,0,2,0,2,15,5,5,4,6,0.0
9452,5,0.92,1,0,2,0,5,8,3,5,1,28,0.0
8227,5,0.92,1,0,2,1,5,1,2,5,0,57,0.0
27954,46,0.91,1,0,0,0,5,4,2,5,0,178,0.0
5385,5,0.92,1,0,2,0,5,21,3,5,4,10,0.0
31120,60,0.624,1,0,0,1,5,21,2,5,4,4,0.0
8717,5,0.92,1,0,2,0,5,13,1,5,2,106,1.0
16476,60,0.624,1,0,0,1,5,20,4,5,4,78,1.0
14079,5,0.92,1,0,2,0,5,2,1,1,1,34,1.0
7586,5,0.92,1,0,2,0,5,5,2,5,3,150,0.0
12573,29,0.897,1,0,2,1,5,19,1,5,0,5,0.0
19562,29,0.897,1,0,2,1,5,18,7,0,0,84,0.0
17187,40,0.698,1,1,0,0,5,20,1,2,0,56,0.0
8275,60,0.624,1,0,2,0,5,16,4,5,4,161,0.0
1109,12,0.926,1,0,2,1,5,21,1,5,4,72,0.0
32358,30,0.836,1,0,2,0,5,21,0,5,0,60,0.0
11487,46,0.91,1,0,2,0,5,5,7,5,1,262,0.0
20442,107,0.925,0,0,2,1,5,17,1,5,0,20,0.0
16674,12,0.926,1,0,2,1,5,2,4,5,2,80,0.0
13588,45,0.843,1,0,2,0,5,15,0,1,0,10,0.0
19463,68,0.4479999999999999,1,1,2,0,5,15,3,5,1,36,0.0
6614,99,0.698,1,0,2,1,5,12,4,5,1,132,0.0
33220,96,0.754,1,0,1,1,5,5,3,4,1,288,0.0
20420,29,0.897,0,1,0,2,5,16,1,4,0,158,0.0
24002,39,0.6890000000000001,1,0,2,0,5,1,4,1,0,52,0.0
19663,60,0.624,0,0,2,0,5,14,4,5,0,64,1.0
7735,86,0.913,1,0,2,0,5,14,4,5,0,222,0.0
25307,60,0.624,1,0,2,0,5,17,1,5,1,162,1.0
29377,12,0.926,1,0,2,0,5,5,4,5,5,22,1.0
26521,57,0.682,1,0,2,0,5,17,4,5,0,73,0.0
33078,60,0.624,1,0,2,1,3,1,1,1,0,22,1.0
9779,80,0.8959999999999999,1,0,2,1,2,21,6,2,4,18,0.0
5657,25,0.8270000000000001,1,0,2,0,5,21,6,5,4,16,0.0
12269,5,0.92,1,0,2,0,5,7,0,1,0,65,0.0
4235,2,0.887,1,0,2,2,5,7,4,1,0,212,1.0
23975,98,0.939,1,0,2,1,5,4,6,4,0,161,0.0
28402,46,0.91,2,0,2,0,5,6,3,5,0,53,0.0
417,6,0.924,1,0,2,0,5,16,0,1,2,150,0.0
19254,5,0.92,1,0,2,1,5,12,3,5,4,22,0.0
23731,12,0.926,1,0,2,0,5,19,3,5,0,92,0.0
29405,5,0.92,2,0,2,0,5,6,0,1,0,15,0.0
18919,46,0.91,1,0,2,0,5,1,5,5,0,28,0.0
20937,6,0.924,1,1,2,1,5,5,3,5,0,53,0.0
17298,29,0.897,0,1,0,0,5,14,3,4,0,47,0.0
4895,4,0.804,1,0,2,1,5,6,1,5,4,42,0.0
7655,60,0.624,1,0,2,0,5,16,3,5,1,42,1.0
22285,5,0.92,1,0,2,0,5,21,1,5,4,11,0.0
1364,5,0.92,1,0,2,0,4,12,1,5,2,39,0.0
27466,5,0.92,1,0,2,1,2,7,4,5,1,50,0.0
21150,5,0.92,1,0,2,0,5,16,5,5,3,25,0.0
30943,46,0.91,1,0,2,0,5,7,4,5,4,18,0.0
29666,12,0.926,1,0,2,0,5,3,4,5,3,15,0.0
2918,90,0.855,1,0,2,1,5,4,5,5,3,70,0.0
21964,66,0.939,1,0,2,1,5,21,0,5,4,33,0.0
4665,6,0.924,1,0,2,0,2,15,4,2,0,61,0.0
33184,60,0.624,1,0,2,0,5,16,2,5,0,75,0.0
27369,6,0.924,1,0,2,0,5,15,1,5,0,16,0.0
2992,52,0.878,1,0,0,1,5,15,1,2,0,26,0.0
20868,6,0.924,1,0,2,2,5,19,1,5,0,11,1.0
31101,98,0.939,1,0,2,2,5,21,5,5,0,10,0.0
29986,91,0.856,1,0,2,1,5,2,1,5,1,94,0.0
4585,66,0.939,1,0,2,0,5,21,7,5,4,24,0.0
6754,114,0.949,1,1,2,2,2,16,2,4,4,127,0.0
30516,5,0.92,1,0,2,0,5,15,0,5,4,94,0.0
15614,46,0.91,1,0,2,0,5,21,1,5,1,17,0.0
28761,47,0.92,1,1,0,0,5,1,0,5,2,52,0.0
28667,5,0.92,1,1,2,0,0,0,1,5,0,55,0.0
19808,46,0.91,1,0,2,0,5,17,1,5,0,29,0.0
2559,61,0.899,1,0,2,0,5,21,7,0,0,135,0.0
5990,60,0.624,1,0,2,0,5,15,0,0,1,5,1.0
30172,66,0.939,1,0,0,0,5,1,6,4,1,11,0.0
18279,57,0.682,1,0,0,0,5,15,4,5,0,14,0.0
3856,46,0.91,1,0,2,0,5,5,4,5,0,32,0.0
3393,47,0.92,1,0,0,1,5,19,1,5,1,47,0.0
12377,90,0.855,1,0,2,1,5,21,1,1,4,66,0.0
32806,60,0.624,1,0,2,0,5,13,1,5,1,78,1.0
14565,105,0.923,1,0,2,1,5,3,1,5,0,105,0.0
31890,5,0.92,1,1,1,0,5,14,4,5,0,28,0.0
26529,46,0.91,1,1,2,0,5,11,4,2,0,90,0.0
5360,12,0.926,1,0,2,1,5,3,6,5,1,13,0.0
23945,5,0.92,0,0,2,0,5,21,1,5,4,224,0.0
21834,5,0.92,1,0,2,0,5,17,3,5,0,86,0.0
11209,5,0.92,1,0,2,0,5,18,3,5,1,17,0.0
1084,5,0.92,1,0,2,0,5,13,3,5,0,222,0.0
18644,66,0.939,1,0,2,0,5,2,0,5,4,84,0.0
33079,105,0.923,1,0,0,0,5,2,2,5,0,44,0.0
600,5,0.92,0,0,0,0,5,10,4,5,0,292,0.0
16842,5,0.92,1,0,2,0,5,19,1,2,0,52,0.0
27907,5,0.92,1,0,2,0,5,1,6,5,0,20,0.0
805,46,0.91,1,0,2,1,5,21,1,5,1,78,0.0
7886,94,0.884,1,0,2,0,5,2,4,5,0,120,0.0
13413,60,0.624,1,0,2,1,5,14,5,5,2,4,0.0
9615,24,0.625,1,0,2,1,5,5,7,5,5,188,0.0
22252,6,0.924,1,0,2,1,5,7,3,5,5,74,0.0
11832,69,0.893,0,0,2,1,5,5,1,5,0,34,0.0
29901,47,0.92,1,0,2,1,5,21,1,1,3,42,0.0
31312,46,0.91,1,0,2,1,5,21,1,5,0,21,0.0
14974,5,0.92,1,0,2,0,5,15,1,2,0,50,0.0
29503,89,0.802,1,0,2,1,5,21,5,5,1,158,0.0
4990,30,0.836,1,0,2,0,5,10,4,5,4,65,0.0
28264,2,0.887,1,0,2,1,5,0,6,5,0,110,0.0
29380,5,0.92,1,0,2,0,5,21,6,5,2,7,0.0
32927,94,0.884,1,0,2,1,5,19,4,4,2,166,0.0
13725,46,0.91,1,0,2,0,5,21,4,1,0,51,0.0
9432,114,0.949,1,1,2,1,1,21,2,5,4,165,0.0
10713,90,0.855,1,0,0,0,5,17,0,5,0,22,0.0
4812,46,0.91,1,0,2,0,5,8,7,5,4,128,0.0
609,5,0.92,1,1,2,0,5,1,1,5,0,43,0.0
5450,46,0.91,1,0,2,2,5,6,1,5,0,47,0.0
4982,5,0.92,1,1,2,0,5,2,1,5,0,46,0.0
6125,5,0.92,0,0,2,0,0,14,1,5,0,22,0.0
13115,29,0.897,1,0,2,1,5,18,5,5,0,14,0.0
5761,80,0.8959999999999999,1,0,2,1,5,16,3,5,0,109,0.0
15643,46,0.91,1,0,0,0,5,8,3,5,3,61,0.0
20528,29,0.897,1,0,0,1,5,15,3,5,0,134,0.0
18520,30,0.836,1,1,1,1,2,10,0,5,3,20,0.0
24877,5,0.92,1,0,2,0,5,21,3,5,4,53,0.0
18065,46,0.91,1,0,2,1,5,21,5,5,3,20,0.0
10545,66,0.939,1,0,2,0,5,5,2,5,4,112,0.0
13860,47,0.92,1,0,2,0,5,19,4,1,1,154,0.0
12984,12,0.926,1,0,2,1,5,21,3,5,4,154,0.0
13077,46,0.91,0,0,2,1,5,18,2,5,4,268,0.0
7944,20,0.738,1,0,2,0,5,17,7,0,0,48,1.0
17014,90,0.855,1,0,0,1,5,1,3,5,2,14,0.0
31408,30,0.836,1,0,2,0,5,7,5,5,4,26,0.0
20223,5,0.92,1,1,0,0,5,13,3,5,5,10,1.0
2265,60,0.624,1,0,2,0,5,6,3,5,4,5,0.0
24285,60,0.624,1,1,2,0,5,15,4,1,0,16,1.0
8490,73,0.8270000000000001,1,0,2,0,5,21,2,5,4,70,0.0
17116,47,0.92,1,0,2,0,5,15,1,5,0,14,0.0
9825,5,0.92,2,1,0,0,5,14,3,2,0,19,0.0
1909,60,0.624,1,0,2,0,5,18,4,5,3,114,1.0
28994,12,0.926,1,0,2,0,5,19,2,5,5,152,0.0
3861,47,0.92,1,0,2,0,5,2,1,5,1,98,0.0
9391,12,0.926,1,0,0,0,5,17,3,5,0,2,0.0
1409,5,0.92,1,0,2,0,5,4,4,5,3,84,0.0
2710,46,0.91,1,0,2,0,5,1,3,5,1,12,0.0
8052,86,0.913,1,0,2,1,5,15,1,5,0,40,0.0
22710,60,0.624,1,0,2,0,5,17,4,5,1,140,1.0
23923,89,0.802,1,0,2,0,5,21,0,5,3,37,0.0
20055,46,0.91,1,0,2,0,1,3,1,5,3,10,0.0
10601,6,0.924,1,1,2,1,5,21,1,4,3,92,0.0
5155,5,0.92,1,0,2,0,1,16,7,5,0,37,0.0
20481,60,0.624,1,0,2,0,5,15,0,5,5,24,1.0
2958,5,0.92,1,0,2,0,5,19,0,5,0,18,1.0
5645,60,0.624,1,0,2,1,5,17,1,5,0,48,0.0
31004,5,0.92,1,1,2,0,5,17,4,5,4,31,0.0
19482,46,0.91,1,0,2,1,5,21,4,5,4,24,1.0
15692,29,0.897,0,0,2,0,5,18,0,0,0,8,0.0
26300,64,0.698,1,0,1,0,5,15,1,5,1,112,0.0
22309,5,0.92,1,0,2,0,2,21,3,5,3,40,0.0
19709,12,0.926,1,0,2,1,5,1,0,5,4,21,0.0
17935,57,0.682,1,0,2,0,5,19,2,4,2,28,0.0
33020,5,0.92,1,1,1,0,5,17,5,2,4,24,0.0
14633,94,0.884,1,0,2,1,5,5,4,5,0,37,0.0
5621,20,0.738,1,1,2,0,5,19,1,4,2,56,0.0
16793,5,0.92,1,0,2,0,5,18,4,5,0,10,0.0
13283,5,0.92,1,0,2,0,5,16,3,5,4,70,0.0
19274,98,0.939,1,0,2,1,5,15,4,5,1,112,0.0
19157,5,0.92,1,0,0,1,5,17,3,5,0,30,1.0
1802,5,0.92,1,0,2,0,5,7,5,2,1,48,0.0
3451,6,0.924,1,0,2,1,5,1,0,5,0,13,0.0
25846,113,0.925,1,0,2,1,5,7,1,5,4,67,0.0
29197,5,0.92,1,0,2,0,5,4,1,5,3,32,0.0
2306,100,0.83,1,0,2,1,5,18,4,4,2,27,0.0
1124,5,0.92,1,1,0,0,5,16,3,4,4,56,1.0
2313,105,0.923,1,1,2,0,5,21,4,5,4,14,0.0
1018,60,0.624,1,0,0,0,5,2,1,5,0,76,1.0
30782,47,0.92,1,1,0,0,1,21,5,3,4,10,0.0
19852,6,0.924,1,1,2,1,5,21,3,5,4,63,0.0
13546,46,0.91,1,0,2,0,5,3,4,5,4,41,0.0
6207,47,0.92,1,0,2,0,5,19,3,5,0,36,0.0
8389,107,0.925,1,0,2,0,5,15,4,1,0,22,0.0
16887,5,0.92,1,0,2,0,5,21,1,5,0,21,0.0
26979,5,0.92,1,0,1,0,5,15,0,5,2,44,1.0
317,5,0.92,1,0,2,0,5,21,3,5,0,105,0.0
23563,14,0.743,1,0,0,0,5,16,6,5,1,102,1.0
5859,1,0.895,1,0,2,1,2,6,5,5,0,192,0.0
23622,12,0.926,1,0,2,2,5,21,3,5,3,25,1.0
21973,96,0.754,1,0,2,0,5,10,4,5,3,74,0.0
17172,60,0.624,1,0,2,1,5,11,7,0,0,65,0.0
3119,89,0.802,0,0,2,0,5,18,4,0,0,19,0.0
10187,5,0.92,1,0,2,0,5,14,1,5,0,72,0.0
30490,60,0.624,1,0,0,0,5,0,7,5,0,24,0.0
32039,5,0.92,0,0,2,0,5,16,3,5,0,6,0.0
27831,12,0.926,1,0,2,1,5,13,2,5,0,242,0.0
32899,107,0.925,1,0,2,0,5,16,4,5,0,270,1.0
16409,60,0.624,1,0,2,0,5,16,1,5,0,35,1.0
4041,12,0.926,1,0,2,1,5,21,4,5,4,25,0.0
1151,12,0.926,1,0,2,1,5,2,4,5,0,15,0.0
4722,12,0.926,1,0,2,1,5,16,5,5,5,106,0.0
31479,6,0.924,1,0,2,1,5,18,3,5,0,42,0.0
12201,109,0.698,1,0,2,1,5,5,7,5,4,26,0.0
18742,60,0.624,1,0,0,1,5,13,0,5,0,101,1.0
12893,29,0.897,1,1,1,0,5,13,3,5,0,5,0.0
26960,5,0.92,1,0,2,0,5,16,6,5,1,9,0.0
7924,20,0.738,1,0,2,0,5,16,1,1,0,25,0.0
24552,94,0.884,1,0,2,1,5,6,1,1,4,16,0.0
28601,60,0.624,1,0,2,0,5,16,2,5,0,60,0.0
30459,5,0.92,1,0,2,0,5,2,4,5,0,72,0.0
15752,5,0.92,1,0,2,0,5,17,3,5,0,41,0.0
5147,5,0.92,1,0,2,0,5,21,1,5,1,20,1.0
10534,90,0.855,1,0,2,1,5,8,3,5,0,316,0.0
3569,5,0.92,1,0,2,0,5,21,5,5,3,60,0.0
15167,5,0.92,0,0,2,1,5,16,6,5,0,16,0.0
8552,47,0.92,1,0,2,0,5,18,1,2,0,31,0.0
7397,5,0.92,1,0,2,0,5,10,2,5,4,101,0.0
24653,47,0.92,1,0,2,0,5,17,0,5,0,43,0.0
3585,5,0.92,1,0,2,1,5,19,1,5,0,144,0.0
1122,78,0.762,1,0,2,0,5,8,6,5,1,27,0.0
17847,60,0.624,1,0,2,1,5,14,2,5,0,28,0.0
19339,60,0.624,1,0,1,0,5,13,0,5,0,67,1.0
3998,114,0.949,2,1,0,0,5,19,7,0,0,59,0.0
24658,5,0.92,1,0,2,0,3,21,1,5,0,26,0.0
28714,12,0.926,1,0,2,1,5,18,4,5,0,2,0.0
31373,45,0.843,0,0,2,1,5,18,4,5,0,246,0.0
26605,5,0.92,1,1,2,0,3,21,0,5,4,45,0.0
20733,46,0.91,1,0,2,1,5,1,3,5,4,47,0.0
13501,109,0.698,2,0,2,0,5,17,2,4,4,11,0.0
15119,47,0.92,1,0,2,0,5,15,0,5,4,11,0.0
30444,5,0.92,1,0,2,0,1,3,4,5,4,16,0.0
20494,47,0.92,1,0,2,0,4,18,4,5,4,57,1.0
7234,46,0.91,1,0,2,0,5,21,7,0,0,89,0.0
15490,88,0.6659999999999999,1,0,2,0,5,21,1,5,1,24,0.0
31997,4,0.804,1,0,2,1,5,4,2,5,0,41,0.0
4986,61,0.899,1,0,2,0,5,21,4,1,0,6,0.0
4759,60,0.624,1,0,0,1,5,14,1,5,0,12,1.0
33059,60,0.624,1,1,2,0,5,19,4,5,0,56,1.0
7627,5,0.92,0,1,2,0,1,12,1,5,4,17,0.0
33075,29,0.897,1,0,2,1,5,19,7,5,0,47,0.0
22523,5,0.92,1,0,2,1,5,21,5,5,0,44,0.0
3725,5,0.92,1,0,2,1,2,21,7,0,3,10,0.0
27519,81,0.74,0,0,2,1,5,1,6,5,3,126,0.0
2563,48,0.767,1,0,2,0,5,12,2,5,0,48,0.0
15988,46,0.91,1,0,2,0,5,16,3,5,0,48,0.0
6015,5,0.92,0,0,2,1,5,21,2,5,0,54,0.0
18223,5,0.92,1,0,2,1,5,17,3,5,3,14,0.0
31447,60,0.624,1,0,2,0,5,19,2,5,5,8,1.0
20391,11,0.55,1,0,2,0,5,16,4,5,0,60,1.0
12765,29,0.897,1,0,2,1,5,4,5,5,4,31,0.0
19039,29,0.897,0,1,1,0,5,13,0,5,0,15,0.0
23044,29,0.897,0,1,0,1,5,18,1,4,0,35,0.0
2544,90,0.855,2,1,2,0,1,9,2,5,4,48,0.0
22067,5,0.92,1,0,2,0,5,10,3,5,4,107,0.0
23206,5,0.92,1,0,2,1,5,12,6,5,4,11,0.0
6773,12,0.926,1,0,2,2,5,21,1,2,4,13,1.0
6961,5,0.92,1,0,2,0,5,15,3,5,1,161,0.0
29157,5,0.92,1,0,2,0,5,21,3,5,1,102,0.0
9610,89,0.802,1,0,2,0,5,6,4,5,0,112,0.0
15031,6,0.924,1,1,0,0,5,13,4,5,0,8,0.0
3838,52,0.878,1,1,2,2,5,21,1,5,4,22,0.0
9079,108,0.743,1,0,2,1,5,5,1,5,0,84,0.0
877,5,0.92,1,0,2,0,5,19,1,5,0,167,0.0
9642,60,0.624,0,0,2,0,5,16,3,5,0,45,0.0
25743,5,0.92,1,0,2,1,2,21,0,5,4,37,0.0
32297,5,0.92,1,0,2,0,5,4,1,5,4,5,0.0
11453,12,0.926,1,1,2,1,5,21,7,5,4,214,0.0
8428,5,0.92,1,1,2,0,2,13,4,5,0,58,1.0
19022,46,0.91,1,0,2,0,1,8,7,5,1,174,0.0
121,5,0.92,1,0,2,0,5,19,2,5,0,6,0.0
24004,97,0.579,1,0,2,1,5,13,1,5,2,60,0.0
7641,3,0.5579999999999999,1,0,2,0,5,14,4,5,0,8,0.0
11827,105,0.923,1,1,1,0,5,5,4,5,0,72,0.0
2359,66,0.939,1,0,2,0,5,14,1,5,0,135,0.0
6788,90,0.855,1,0,2,0,5,17,3,5,1,102,0.0
3663,5,0.92,1,0,2,0,5,21,5,5,4,86,0.0
8274,7,0.794,1,0,2,1,5,14,1,4,2,52,0.0
5164,12,0.926,1,0,0,0,5,21,2,2,4,28,0.0
11969,60,0.624,1,0,2,0,5,4,3,5,4,40,0.0
2590,12,0.926,1,0,2,0,5,6,2,5,4,75,0.0
22810,60,0.624,1,0,2,1,5,15,4,5,1,28,0.0
31689,6,0.924,1,1,2,0,5,1,1,5,0,55,0.0
31865,96,0.754,1,0,2,1,5,4,0,0,1,54,0.0
32816,60,0.624,1,0,2,1,5,1,1,5,3,40,1.0
23316,72,0.7759999999999999,1,0,2,0,5,21,0,5,0,15,0.0
9625,5,0.92,1,0,2,1,5,21,1,5,4,67,0.0
14164,46,0.91,1,0,2,0,5,18,1,1,0,164,0.0
8475,57,0.682,1,0,2,0,5,13,3,5,5,66,0.0
27375,60,0.624,1,0,2,0,5,3,5,5,4,330,0.0
27037,5,0.92,1,0,2,0,5,18,4,1,1,19,0.0
453,60,0.624,1,0,2,0,5,15,3,5,0,24,1.0
4594,14,0.743,1,0,2,1,5,5,1,5,3,47,0.0
3088,5,0.92,1,0,2,1,5,21,1,1,0,11,1.0
4224,61,0.899,1,0,2,0,5,4,5,5,0,50,0.0
13258,99,0.698,1,0,2,0,5,2,7,5,4,3,0.0
30085,47,0.92,1,0,2,0,5,7,1,5,0,70,0.0
19738,86,0.913,1,0,2,0,5,21,2,5,4,64,0.0
14605,46,0.91,1,0,2,1,5,16,6,5,0,94,0.0
16733,29,0.897,1,0,2,0,0,20,7,0,0,32,0.0
9818,12,0.926,1,0,2,0,5,3,7,5,1,24,0.0
28633,60,0.624,1,0,0,1,5,18,1,5,1,41,1.0
18927,47,0.92,1,0,2,0,5,7,3,5,4,47,0.0
23020,5,0.92,1,0,1,0,5,18,4,5,1,40,0.0
13404,6,0.924,1,0,2,1,5,21,3,5,3,242,0.0
2400,12,0.926,1,0,2,0,5,5,1,1,0,32,1.0
9044,60,0.624,1,1,0,0,5,15,7,0,5,184,0.0
17596,1,0.895,1,0,0,0,5,14,1,4,1,26,0.0
28458,46,0.91,1,0,2,0,5,21,1,5,2,57,0.0
16876,47,0.92,1,0,2,0,5,6,1,5,2,3,0.0
2754,96,0.754,1,0,2,0,5,19,5,5,1,128,0.0
10349,27,0.742,1,0,0,1,5,15,4,5,5,157,0.0
